code,title,release_date,runtime,estimated_budget,estimated_income,distributor_id
0046269,Salome,1964-04-11,103,,4750000,175634
0103016,Switch,1920-09-02,103,,15545900,34052
0019152,The Mating Call,2005-11-21,72,400000,,22918
0030302,Just Around the Corner,1943-11-06,70,,,170318
0099703,The Grifters,1960-04-28,110,,13446800,74996
0270707,The Truth About Charlie,1939-12-26,104,29000000,7093280,170326
0046676,About Mrs. Leslie,1991-05-27,104,,,22918
0082801,Neighbors,1939-12-30,94,8500000,29916200,175634
0029058,It's Love I'm After,1988-11-26,90,,,34052
0045197,The Story of Robin Hood and His Merrie Men,1969-09-03,84,,2100000,36437899
0008519,A Romance of the Redwoods,2015-12-07,70,,,22918
0036955,"In the Meantime, Darling",1967-04-13,72,,,170318
0035396,Sunset Serenade,2013-06-24,54,,,405370
0043938,The Prowler,1947-05-14,92,,,174319
0053045,The Man in the Net,1940-01-10,98,,,174319
270911,Dawg,1954-02-06,83,,,1684084
0019501,Two Lovers,2011-03-24,98,,,174319
0049718,The Scarlet Hour,2015-04-13,95,,,22918
0025169,The Ghost Walks,1958-11-08,69,,,47330080
0058265,"Kiss Me, Stupid",1949-09-16,126,,5000000,32179678
0014972,He Who Gets Slapped,1966-02-20,71,172000,881000,58819
0038057,Scarlet Street,1933-08-17,103,1202010,2948390,170326
0034846,Her Cardboard Lover,1958-01-06,93,979000,973000,58819
0100212,My Blue Heaven,1965-01-03,97,,23591500,34052
0035279,Saboteur,1943-08-08,108,,1250000,170326
0059227,The Girls on the Beach,1956-12-01,80,,,22918
0033021,Santa Fe Trail,1922-10-30,110,1000000,,34052
0088947,Compromising Positions,1931-10-19,99,9000000,12531800,22918
0071604,Hearts and Minds,1925-04-07,112,1000000,,34052
0083652,Bill Cosby: Himself,1940-03-24,105,,,170318
0118696,Below Utopia,1949-02-18,88,,,28760890
1127221,Not Forgotten,1977-11-29,96,,142055,11182197
0054679,The Big Gamble,2012-10-11,100,,,170318
0070537,Daddy's Deadly Darling,1975-12-17,80,,,105410
0060809,The Pad and How to Use It,1941-11-27,86,300000,,170326
0072705,Bite the Bullet,1949-04-24,131,,11000000,175634
0046004,Little Fugitive,1939-03-19,80,,,19914669
0113305,Higher Learning,1989-05-12,127,,38290700,175634
0012190,The Four Horsemen of the Apocalypse,1963-04-08,156,,4500000,1878891
0120576,Dance with Me,1931-08-05,126,,15814100,175634
0051136,The Unholy Wife,1997-09-09,94,,,170326
0013033,Crainquebille,1979-11-20,76,,,13676757
0049829,Tea and Sympathy,1951-12-08,122,1737000,3445000,58819
0077189,Avalanche,1996-04-27,91,6500000,,2065670
0032972,The Ranger and the Lady,1942-04-07,59,,,405370
0026097,Barbary Coast,2003-01-06,90,1000000,,174319
0127722,Another Day in Paradise,1924-01-06,101,2000000,1036820,3690563
2461132,Happy New Year,1988-05-22,179,,,3400189
0056162,Lad: A Dog,1923-01-29,98,,,34052
0046398,Take the High Ground!,2000-05-22,101,1166000,2855000,58819
0089457,Ladyhawke,1985-03-09,121,20000000,18400000,34052
0085234,Betrayal,1984-08-16,95,,,213782
0030755,The Sisters,2015-03-01,99,,,34052
0055895,Days of Wine and Roses,2004-05-26,117,,8123080,34052
0092804,Cry Freedom,1971-11-24,157,29000000,5899800,170326
0037166,Passage to Marseille,1969-04-28,109,,,34052
0051204,Woman in a Dressing Gown,1920-10-10,93,,,3993800
0109555,Darr,1976-05-19,177,,,3400189
0071143,Animals Are Beautiful People,1980-11-12,92,,,34052
0042949,Seven Days to Noon,1987-11-17,94,,,7363226
0050356,The Enemy Below,1971-12-15,98,1910000,,170318
0049474,The Man in the Gray Flannel Suit,1953-03-28,153,2670000,4350000,170318
0250606,NADODI,1995-06-03,155,,,28091390
0080731,The Fiendish Plot of Dr. Fu Manchu,1992-01-03,101,,10697300,218723
0165996,Trilogy,2011-05-07,110,,,1588593
0065198,The Wedding Party,1969-06-29,92,43000,,105410
0053245,Say One For Me,1940-09-08,120,1990000,3900000,170318
0052156,The Saga of the Viking Women and Their Voyage to the Waters of the Great Sea Serpent,1978-07-14,71,65000,,203231
0032359,Convoy,1966-06-21,90,,,166395
0076363,The Many Adventures of,2004-03-20,74,,,1475269
0052713,The Crimson Kimono,1955-02-10,82,,,175634
0261755,Jackpot,1971-04-16,97,,,408358
0026221,Clive of India,1997-08-31,95,,,174319
2071613,Businessman,2004-08-11,131,,,34420863
0049125,Davy Crockett and the River Pirates,1931-03-21,81,,,1475269
0056504,Sodom and Gomorrah,1970-08-17,154,4500000,2500000,170318
0033367,Bad Man of Deadwood,1924-02-07,61,,,405370
0242256,Alaipayuthey,1956-10-28,157,,,10627754
0025586,Of Human Bondage,1989-10-07,83,403000,592000,36437899
0108333,The Three Musketeers,1934-03-16,105,30000000,53900000,1475269
0253194,Kunwara,1986-09-29,134,,,6858870
0370263,Alien vs. Predator,2004-08-21,101,60000000,172500000,170318
0057610,Two Left Feet,1952-03-05,93,,,7363226
0146984,The Legend of Bagger Vance,1978-09-10,126,60000000,39459400,33610795
0082353,Eyewitness,1973-10-23,103,8500000,4500000,170318
0085208,Baby It's You,1961-08-18,105,3000000,1867790,22918
0042053,A Woman's Secret,1929-04-10,84,,,36437899
0117506,Humanoids from the Deep,1980-02-09,80,,2500000,2065670
0199725,Love & Basketball,1924-12-07,124,20000000,27728100,408368
0040550,Louisiana Story,1923-08-15,78,,,32179678
0115956,Courage Under Fire,1971-07-14,117,46000000,100861000,170318
0071095,Abby,1966-12-29,89,100,4,203231
0287717,Music from the Dimension Motion Picture Spy Kids 2: The Island of Lost Dreams,1938-05-14,100,38000000,119700000,74996
0074963,"Next Stop, Greenwich Village",2008-04-21,111,,1060000,170318
0013372,Manslaughter,1930-06-14,100,385000,,22918
0077531,F.I.S.T.,1929-08-26,145,8000000,20388900,174319
0077629,Gray Lady Down,1956-12-20,111,,,170326
0034248,Suspicion,1973-11-18,99,1103000,4500000,36437899
0096054,School Daze,2010-07-02,121,6500000,14545800,175634
0043912,Peking Express,1977-08-30,95,,1100000,22918
0045192,The Stooge,1972-12-28,100,,3500000,22918
0025786,Shrimps for a Day,1953-11-30,21,,,58819
0013803,Young Sherlocks,1953-11-26,20,,,1012698
0051758,I Want to Live!,2000-05-31,120,1383580,5641710,174319
0039478,Hue and Cry,1972-08-16,82,,,2339219
0435706,Nina's Heavenly Delights,1970-10-27,94,,,13274109
0120265,Taste of Cherry,1972-04-14,95,,,420777
0085935,Metalstorm: The Destruction of Jared-Syn,1989-06-13,84,,,170326
0058481,Point of Order!,1984-02-01,97,,,4619263
0054353,The Sundowners,1955-02-01,141,,3800000,34052
0019959,Hallelujah!,1963-07-09,100,,,58819
0069050,The Other,1976-08-03,108,2250000,3500000,170318
0809504,The Accidental Husband,1963-09-08,90,,22707100,8883343
0046828,Carmen Jones,1940-04-04,105,,9800000,170318
0019946,The Great Gabbo,1962-11-17,96,,,20637551
0007392,The Stepping Stone,1941-08-11,50,,,4423092
0056897,Call Me Bwana,1975-08-11,102,,,58819
0123297,Thundering Fleas,1990-12-22,20,,,15434457
0018446,Stark Love,1986-03-31,70,,,22918
107870,Prehysteria!,1947-05-06,250,,,22918
0233380,Bring Home the Turkey,1953-06-18,20,,,1012698
0077889,Magic,1990-10-17,107,7000000,23800000,170318
0045009,Park Row,1922-09-08,83,,,174319
0034946,Kings Row,1936-01-31,127,1081700,5093000,34052
0038663,Journey Together,1988-05-07,80,,,36437899
0073722,Smile,1990-07-12,117,,,174319
0219708,Goodbye in the Mirror,1931-06-12,80,20000,,30875087
0039105,Wife Wanted,2009-07-23,73,,,1588593
0052751,Donald in Mathmagic Land,1993-05-23,27,,,1475269
1806959,Manmadan Ambu,1979-06-25,152,,,28523437
0040407,The Guinea Pig,1978-07-22,97,,,1012698
0028167,Rembrandt,2016-02-07,85,,,1476733
0039224,Brute Force,1976-03-02,98,,2200000,38819070
0042792,No Way Out,1978-07-08,106,,,170318
0057569,The Terror,1926-10-14,81,,,203231
0272052,The Congress,1969-04-30,90,,,22918
0070884,Visions of Eight,1998-03-03,110,,,175634
0049092,The Conqueror,1990-10-08,111,6000000,9000000,36437899
0069436,Ulzana's Raid,1949-07-03,105,2800000,,177270
0115392,Titanic,1975-10-10,173,13000000,,8242252
0076933,The World's Greatest Lover,1933-11-18,89,4800000,21000000,170318
0096149,Space Mutiny,2001-06-02,93,,,3178213
0051429,Bonjour Tristesse,1975-10-25,94,,,175634
0050993,Something of Value,1938-01-18,113,2553000,3600000,58819
0031450,The Housekeeper's Daughter,2000-10-19,80,,,174319
0039360,The Exile,1957-11-05,89,1774990,,170326
0436262,Ellie Parker,2005-09-23,95,4000000,45726,2419317
0077807,King of the Gypsies,1960-01-18,112,,7325180,22918
0023743,After the Ball,1940-07-14,70,,,188844
0417415,Aliens of the Deep,1956-04-27,95,,8968680,1475269
0176415,El abuelo,1938-08-27,151,,,74996
0076301,The Late Show,1964-03-19,93,,,34052
0073008,The Fortune,1991-04-02,88,,,175634
0103791,Belle Époque,1945-02-06,109,,5400000,408358
0043338,Ace in the Hole,1979-04-04,111,1800000,1300000,22918
0063612,Skidoo,1949-12-09,97,,,22918
0031725,Ninotchka,1937-09-04,110,1365000,2300000,58819
0051077,The Three Faces of Eve,2006-04-13,91,965000,1400000,170318
0059183,The Flight of the Phoenix,2007-05-02,142,5355000,3000000,170318
0069988,A Doll's House,1994-12-10,106,900000,,7363226
0090036,The Slugger's Wife,1985-03-02,105,,1878560,175634
0041607,The Lucky Stiff,1992-07-17,99,,,174319
0101912,Frankie and Johnny,1990-06-07,118,,22773500,22918
0070165,Heavy Traffic,2005-12-19,76,950000,1500000,203231
0033771,Jesse James at Bay,1985-05-21,56,,,405370
0057537,The Stripper,2000-03-17,95,2175000,1500000,170318
0026914,Reckless,1966-05-13,97,858000,1339000,58819
0090798,Caravaggio,1936-03-30,93,,,31887472
0283883,And Now Ladies and Gentlemen,1940-04-30,128,,,22918
0059712,Ship of Fools,1996-10-25,149,,3500000,175634
0085615,Gorky Park,2004-02-17,128,,15856000,1244261
0059107,Dingaka,1954-01-09,98,,,940527
0295238,Personal Velocity: Three Portraits,1985-02-23,86,125000,811299,174319
0034890,In This Our Life,1924-09-02,97,,1700000,34052
0069810,Bobby,1984-10-17,169,,,24008115
0052279,Teenage Caveman,2008-02-03,65,70000,,996674
0150216,Cradle Will Rock,2007-04-26,132,36000000,2986930,1475269
0010057,A Day's Pleasure,1985-10-29,18,,,10574
0117332,Phat Beach,1992-02-26,88,,1383550,218723
0031334,The Four Feathers,1929-07-07,130,,,1476733
0055256,"One, Two, Three",1943-08-16,108,3000000,4000000,174319
0013427,Nanook of the North,1946-12-02,79,53000,,15434457
0120613,A Walk on the Moon,2011-09-14,107,14000000,4750660,74996
0059502,Never Too Late,1993-12-27,105,,2100000,34052
0089539,Malibu Express,1999-11-21,105,,,170326
0050371,A Face in the Crowd,2004-11-29,125,,,34052
0055597,Victim,1984-01-19,96,,,10725554
0050858,The Pride and the Passion,1978-07-25,132,3700000,5500000,174319
0088199,Stuck on You!,2007-05-02,90,,,105410
0001613,Fighting Blood,1940-07-04,18,,,18633499
0081547,Spetters,2009-11-08,120,,,1592896
0330267,Expedition: Bismarck,2013-12-05,92,,,77807
0020850,East is West,1997-03-05,75,,,170326
0045966,Knights of the Round Table,2011-05-11,115,2600000,8100000,58819
0046729,The Atomic Kid,1974-12-31,86,,,405370
0059399,Lord Jim,1971-03-20,154,,5000000,175634
0025302,In Love with Life,1996-07-31,66,,,47330080
0100530,The Russia House,1998-07-28,122,,22998000,58819
0098439,Tango & Cash,1997-03-05,101,55000000,63400000,34052
0023088,The Kid From Spain,1951-11-08,96,,2621000,174319
0120768,The Negotiator,2007-01-21,140,50000000,44500000,34052
0061505,Companions in Nightmare,1936-07-28,100,,,21780
1064932,Bienvenue chez les Ch'tis,1922-02-27,106,15000000,245144000,1012698
0297144,Ghosts of the Abyss,1928-06-21,91,,28780700,42337291
0053849,The Gallant Hours,1931-12-10,115,,1500000,174319
0040444,Hollow Triumph,1942-12-22,83,,,2339219
0049801,Storm Fear,2010-12-01,89,,,174319
0042841,Perfect Strangers,1998-09-09,88,,,34052
0756672,The Killing Floor,2008-12-14,94,,,44204679
0284674,Pauly Shore Is Dead,1922-12-18,82,,11000,170318
0027456,College Holiday,1984-05-29,86,,,22918
0028827,Elephant Boy,1947-07-05,85,,,174319
0164961,Vidocq,1927-06-19,98,,,996674
0025523,Mrs. Wiggs of the Cabbage Patch,1931-11-21,80,,,22918
0252766,I Know Where I'm Going!,2016-03-09,88,,,10725554
0082370,The Woman Next Door,1925-02-14,106,,,12945422
0090928,Demented Death Farm Massacre,1968-01-25,90,300,,105410
0070518,Pat Garrett and Billy the Kid,1995-05-10,115,4638780,11000000,58819
0050562,Jet Pilot,1980-04-25,112,,,170326
0044331,Affair in Trinidad,1981-02-05,98,1200000,7000000,175634
0049945,Westward Ho the Wagons!,2012-08-27,90,,2750000,1475269
0033674,The Great American Broadcast,1940-04-08,90,,,170318
0082402,Fort Apache: The Bronx,2015-12-06,125,,65200000,170318
0110971,Renaissance Man,1959-01-09,128,40000000,24332300,1475269
0063036,Greetings,1976-11-26,88,39000,,1803045
0096018,Running on Empty,1949-11-17,111,3000000,2835120,34052
0095420,Justin Case,1929-04-02,71,,,959078
0031828,The Proud Valley,1966-12-06,76,,,166395
0022373,The Sleeping Cardinal,2006-10-25,84,,,34052
0020359,Salute,1921-07-15,84,,,10573
0264616,Frailty,1925-01-05,99,11000000,17400000,996674
0050549,Island in the Sun,1950-02-08,119,2250000,5056400,170318
0056255,Mr. Hobbs Takes a Vacation,2006-05-21,116,4105000,4000000,170318
0089816,Plenty,1963-09-04,121,10000000,6148000,170318
0085758,Joe's Bed-Stuy Barbershop: We Cut Heads,1951-08-24,60,,,10325023
0066064,The McKenzie Break,1989-09-26,108,,,174319
0020935,The Big Pond,2008-09-06,78,,,22918
0042893,Riding High,1984-04-01,112,1920000,2350000,22918
0031958,Southward Ho,1974-05-22,54,,,405370
0029087,Knight Without Armour,1975-11-28,107,,,174319
0076868,Valentino,1993-08-26,128,5000000,,174319
0116756,Kazaam,1955-10-03,93,20000000,18900000,1475269
0116414,Girl 6,1993-01-27,108,12000000,4939940,170318
0033405,Blood and Sand,2009-04-14,125,,,170318
0085780,The Keep,1965-02-16,210,6000000,3661760,22918
0384814,Ask the Dust,2002-08-29,117,,2500000,1012698
0061138,A Man and a Woman,2016-01-27,102,,14000000,174319
0014416,Rosita,1990-09-30,90,,900000,174319
0068575,Fat City,2007-02-28,100,,,175634
0139221,Frat House,1955-06-19,60,,,4765530
0079117,Escape to Athena,1945-07-08,125,,,2140605
0049233,Friendly Persuasion,1999-07-17,137,3000000,8000000,58819
0054211,The Proper Time,1924-07-16,77,,,32179678
0151582,The Minus Man,1965-11-05,111,,,47301358
0026529,The Informer,1971-06-06,91,243000,950000,36437899
0022628,The Animal Kingdom,1985-03-08,85,458000,528000,36437899
0100649,Solar Crisis,1957-02-24,118,55000000,,996674
0032728,The Long Voyage Home,1944-08-21,105,682495,580129,174319
0073341,The Man Who Would Be King,1955-12-25,129,8000000,11000000,1588593
0062473,Warning Shot,1994-05-29,100,,,22918
0066301,Rio Lobo,2011-10-03,114,6000000,4250000,11260926
0057812,7,1921-11-12,100,,1250000,58819
0098222,Rooftops,2015-01-03,98,,2043890,1449237
0029080,Kid Galahad,1975-05-21,102,,,34052
0067983,Whoever Slew Auntie Roo?,2002-06-12,91,,,203231
0098343,Skin Deep,1974-09-16,97,9000000,19674900,170318
0116621,In Love and War,1956-12-17,113,,25372300,408368
0002910,Granddad,1991-03-07,29,,,2832764
0040798,"Sleep, My Love",1977-06-22,97,,,174319
0035364,South of Santa Fe,1988-08-03,55,,,405370
0059675,Sands of the Kalahari,1928-04-20,119,,,22918
0107840,Poetic Justice,2000-08-14,109,14000000,27515800,175634
0049706,Safari,2001-05-18,90,,1400000,175634
0330228,A Doll's House,1971-03-05,90,,,21780
0048924,Accused of Murder,2003-03-27,74,,,405370
0049212,The First Traveling Saleslady,1934-03-31,92,,,36437899
0361620,First Daughter,1938-03-04,106,30000000,10400000,170318
0073604,Croaked: Frog Monster from Hell,1977-07-13,89,,,105410
0009559,A Romance of Happy Valley,1981-05-22,60,,,22918
0040076,Adventures of Don Juan,1978-04-11,110,3500000,5000000,34052
0025806,Social Register,1938-07-14,71,,,175634
0021885,A Free Soul,1989-11-18,91,529000,1422000,58819
0038235,A Walk in the Sun,1923-07-22,117,800000,,170318
0054446,Visit to a Small Planet,2008-07-04,85,,3200000,22918
0056725,Zotz!,2003-04-12,87,,,175634
0033677,The Great Lie,1946-10-03,108,689253,,34052
0040758,Saraband for Dead Lovers,2011-03-28,96,,,312122
0089715,O.C. and Stiggs,1933-07-01,109,7000000,,58819
2872256,Udhayam NH4,1966-05-11,113,,,24783236
0077539,Fedora,1968-03-20,114,6727000,,174319
0047191,"The Long, Long Trailer",1969-04-03,96,1534000,4985000,58819
0069883,Cinderella Liberty,1998-05-13,117,2465000,3700000,170318
0073768,Supervixens,1972-10-31,106,100000,17000000,46658969
0054197,Portrait in Black,1956-09-08,112,1400000,9200000,170326
0428649,I Am a Sex Addict,1970-09-11,98,,120790,1582604
0033287,Young Buffalo Bill,1967-12-07,59,,,405370
0052148,The Roots of Heaven,1999-09-16,121,3300000,3000000,170318
0052564,The Angry Red Planet,1924-01-10,83,190000,,203231
0033891,Meet John Doe,1980-07-03,122,,,34052
0031433,Hollywood Cavalcade,1929-05-06,97,,,170318
0132614,A War Story,1954-02-24,82,,,156732
0025986,The White Parade,1958-10-16,80,,,10573
0063098,How Sweet It Is!,1930-03-22,99,,2700000,11260926
0023488,Smilin' Through,1921-03-24,98,851000,2033000,58819
0292886,800,1975-07-23,124,,,12504659
0054768,Creature from the Haunted Sea,2009-09-03,75,,,36096281
0421082,Control,1965-02-17,122,,8200000,12041763
0043153,Young Man with a Horn,1973-07-04,112,,,34052
0070158,Harry in Your Pocket,1930-09-05,103,,1500000,174319
0026266,David Copperfield,1973-07-14,133,1073000,1621000,354992
0235014,War Feathers,1994-06-04,20,,,1012698
0015378,The Sun Down Limited,1960-06-19,26,,,1012698
0070868,The Vault of Horror,1948-08-14,83,,,170318
0051207,The Wrong Man,2006-05-27,105,1200000,2000000,34052
0109219,Barcelona,1956-12-05,101,3200000,7266970,673150
0040682,Les Parents terribles,1985-10-11,100,,,15480811
0049286,Gun the Man Down,1930-11-23,74,,,174319
0034115,Road Show,1980-09-28,87,,,174319
0082011,Americana,1972-12-11,91,,,18124572
0445935,Bordertown,1929-02-13,100,21000000,,22470620
0066251,Promise at Dawn,1981-01-26,99,,,940527
0077289,California Suite,1928-08-29,103,,42913600,175634
0077904,The Manitou,1925-06-06,104,,,940527
0095875,Plain Clothes,2012-05-03,98,,289323,22918
0119385,Iruvar:,1940-04-19,158,,,3878104
0056940,Come Blow Your Horn,2008-08-06,112,,12700000,22918
2053397,Muran,1933-09-07,134,,,23585669
0086508,Uncommon Valor,1929-01-14,105,,30503200,22918
0098333,Sinbad of the Seven Seas,2014-02-26,93,,,740359
0090852,Clockwise,1922-06-24,96,,1476360,170326
0095654,Moon Over Parador,1939-11-16,103,20000000,11444200,170326
0064045,The Assassination Bureau Limited,1994-08-29,110,,,22918
0091455,Luxo Jr.,1959-07-23,2,,,1475269
0022088,Love Business,1983-04-22,21,,,58819
0088178,Stop Making Sense,1951-10-13,88,1200000,,4070386
0046384,The Sun Shines Bright,1981-06-06,100,,,405370
0105298,Running Wild,1923-04-30,94,,,2065245
0042376,The Damned Don't Cry!,1967-01-19,103,1233000,2211000,34052
0043052,To Please a Lady,1940-08-23,91,1853000,2922000,58819
0078278,Slow Dancing in the Big City,2010-06-03,110,7000000,1576500,174319
0320097,Hum Kisise Kum Nahin,1959-12-18,162,,,21844874
0074207,The Bingo Long Traveling All-Stars & Motor Kings,1939-04-14,110,,,170326
0051219,Zarak,1992-02-24,99,,1400000,175634
0360009,Spartan,1954-07-31,106,23000000,8112710,34052
0026205,China Seas,1935-06-29,87,1138000,2867000,58819
0039402,The Fugitive,1991-11-25,104,1500000,,36437899
0042265,The Blue Lamp,1938-06-25,85,,,10725554
0014538,Three Ages,1923-07-07,63,,,1878891
0030775,Spawn of the North,1965-05-27,110,,,22918
0024684,Topaze,1936-06-06,78,,,36437899
0317910,The Fog of War,1956-08-04,107,,,408358
0099091,Bad Influence,2015-06-06,99,7000000,12626000,948326
0030277,The Invisible Menace,1926-04-07,55,,,34052
0110093,I Love Trouble,1953-01-16,123,45000000,61947300,1475269
0063636,The Split,1980-11-01,91,,,58819
